Unnamed:0,Cloud File,R-Mean,G-Mean,B-Mean,R-Var,G-Var,B-Var,Edge-DetectionValue,Label
3216,1605992160.jpg,137.2530568,134.2242994,135.1410776,263.9876302,201.4632718,208.9292197,1.079791357,1
3217,1606078560.jpg,138.2021825,134.2498016,140.0060516,204.2420339,138.0681299,158.7659108,0.860336062,1
3218,1606164960.jpg,122.6005782,131.4429222,140.5223641,5627.42445,2852.947292,1523.142996,1.943268694,1
3219,1606251360.jpg,131.7542635,127.7781994,123.6246807,1486.507882,1082.161066,798.0183833,1.091998388,1
3220,1606337760.jpg,132.3808764,142.9508913,176.3740436,240.823446,224.6823183,348.5447873,1.141231089,1
3221,1606424160.jpg,136.0482523,132.4967642,133.2623396,404.2514547,358.2893403,376.5765222,1.181969246,1
3222,1606510560.jpg,132.7607236,129.5578706,128.2859422,755.1059505,484.1594781,348.6164979,2.69999225,2
3223,1606596960.jpg,90.21802068,115.5990397,138.0214479,4347.431774,2980.843972,2268.269663,2.884882657,4
3224,1606942560.jpg,89.35562453,111.0296774,128.3703807,4477.715972,3095.124046,2409.005663,2.758384487,0
3225,1607028960.jpg,137.9658854,134.6100322,135.2824901,225.7726209,167.1639222,166.374738,1.143109809,1
3226,1607115360.jpg,87.82571847,108.8361468,125.3989467,4305.532361,3102.600939,2459.257312,2.497946119,0
3227,1607201760.jpg,106.4372411,120.5790589,133.4856438,3708.866347,2644.651429,2228.454657,3.231663876,2
3228,1607288160.jpg,133.9414187,132.6359623,133.6487847,410.0324003,300.9093571,277.2456675,0.97272988,1
3229,1607374560.jpg,138.4361235,133.3829489,133.2889013,279.7703804,227.7386335,243.5539554,1.026919798,1
3230,1607460960.jpg,137.5006944,131.7391865,130.439881,325.709035,223.1446825,216.3171276,1.0816414,1
3231,1607547360.jpg,95.62450629,114.4205985,129.3887463,4133.314992,2903.273736,2287.417567,2.608709232,4
3232,1607633760.jpg,121.2687516,121.3822785,120.9978919,3844.522295,3078.768537,2657.83454,2.89702536,0
3233,1607720160.jpg,139.5154002,136.2822607,133.3811244,2539.375158,2102.291737,1850.203952,1.939474051,2
3234,1607806560.jpg,151.7727772,145.4668,146.4076606,450.2852017,292.1332464,287.8426934,1.084544736,1
3235,1607892960.jpg,133.5949606,131.503418,133.9073862,181.871149,144.2280079,160.8897873,0.917696708,1
3236,1607979360.jpg,103.5886161,116.825982,126.4456179,4246.659879,3219.918027,2700.885883,2.47327939,2
3237,1608065760.jpg,135.028683,131.3672503,129.337965,640.8083368,496.7733807,372.2961653,1.00258169,1
3238,1608152160.jpg,139.1324405,133.5893849,133.9560516,149.3884367,76.0976899,84.14630762,0.934563337,1
3239,1608238560.jpg,128.7973152,129.3349144,131.0164621,562.4762629,537.227597,585.1414778,1.045351252,1
3240,1608324960.jpg,141.2546635,135.8894818,131.9046704,1387.209191,934.0584261,652.6534123,1.03780537,1
3241,1608411360.jpg,130.0982143,132.8135913,141.1257937,211.5903292,183.6391357,231.753794,0.892719959,1
3242,1608497760.jpg,107.8201722,115.9985972,123.8202652,4292.680866,3184.55795,2597.552826,2.844918775,1
3243,1608584160.jpg,88.34880797,111.302832,131.1380139,4339.932683,2986.517527,2341.004936,2.442519221,4
3244,1608670560.jpg,90.54042039,112.5466495,130.4981228,4066.496584,2856.114475,2288.377013,3.481050037,0
3245,1608756960.jpg,149.7023639,145.1068476,146.0204032,200.0218496,157.2631069,174.5277715,1.059131634,3
3246,1608843360.jpg,149.0755937,142.4407723,144.0602167,557.1966603,363.6586061,354.0359728,1.000921534,1
3247,1608929760.jpg,101.6022864,118.0821653,133.5068669,5787.739875,3808.521564,2859.402531,3.57827536,2
3248,1609016160.jpg,92.20757766,112.3003883,130.510071,4441.254756,3057.794377,2398.522299,3.570376054,0
3249,1609102560.jpg,135.2038667,133.0461038,135.0079094,544.1866153,456.401983,431.6565866,1.38421844,2
3250,1609188960.jpg,140.1364087,140.3679563,145.5760913,213.0200893,165.9223524,181.3105854,0.869006541,1
3251,1612299360.jpg,131.4277778,127.8801587,128.9752976,113.4454071,83.18467391,97.64812801,0.838368831,1
3252,1612385760.jpg,104.7577265,120.5016927,134.2498481,4632.887183,3451.482185,2801.85645,2.179556517,4
3253,1612472160.jpg,137.7150887,135.6225687,136.6175905,263.0109262,210.5531952,222.6882698,0.952701823,3
3254,1612558560.jpg,146.1205985,147.9225733,152.5067933,2000.83211,1420.617247,1235.421863,3.63031994,2
3255,1612644960.jpg,107.6540403,122.6764106,136.7430556,4654.904156,3353.079815,2650.134767,2.828605531,0
3256,1612731360.jpg,125.4922216,125.3735786,126.3813205,2709.289636,2216.840288,1934.801756,1.190509518,1
3257,1612817760.jpg,0,0,0,0,0,0,0,5
3258,1612904160.jpg,255,248,255,0,0,0,1.007703993,0
3259,1612990560.jpg,3.158630952,3.210515873,3.176190476,1.017693364,1.002806083,1.006258503,0.023983135,5
3260,1613076960.jpg,140.2461147,135.0399182,130.6231492,1853.416543,1438.185207,1136.45282,1.432138982,1
3261,1613163360.jpg,129.7924239,129.3719928,128.072254,1086.363792,911.049543,780.8066911,1.01679765,1
3262,1613249760.jpg,142.8999023,139.3392873,138.3816484,212.2807,168.3786729,177.6782005,0.913263424,1
3263,1613336160.jpg,116.4810307,123.5559501,128.648839,5045.012655,3651.239694,2873.004248,2.229841735,0
3264,1613422560.jpg,124.4832341,122.0107143,123.0741071,72.0207212,36.61374464,40.79077084,0.652945188,5
3265,1613508960.jpg,94.1563182,116.0441398,134.9381425,5149.086025,3464.279363,2580.59814,3.752146112,2
3266,1613595360.jpg,129.1824374,127.9251953,127.8146794,81.50484284,27.86970188,33.49492836,0.707803974,1
3267,1613681760.jpg,134.480857,130.5773848,129.0483174,233.6530174,174.2583113,142.6419262,0.989942956,2
3268,1613768160.jpg,103.7708558,118.0726105,128.3337317,4045.019167,2957.923729,2369.299172,2.036766028,2
3269,1613854560.jpg,114.0364436,114.7718083,115.5066771,4070.840511,2662.475001,1823.938604,2.049526445,1
3270,1613940960.jpg,133.8818677,129.4980228,126.2424394,2461.128893,2042.076528,1868.14695,2.199630301,2
3271,1614027360.jpg,122.3895516,127.6453203,133.848384,4842.067551,3375.983776,2618.002726,1.747725229,0
3272,1614113760.jpg,91.39338185,123.2069235,151.9223269,4530.923882,2974.886793,2186.178124,2.244698661,4
3273,1614200160.jpg,134.7638292,130.7773476,126.1079357,1768.762887,1285.262131,1003.025262,3.833784412,1
3274,1614286560.jpg,101.3260223,116.0165783,126.640432,3470.231168,2263.266536,1629.511295,4.477709573,2
3275,1614372960.jpg,116.1814383,120.9795511,124.7495078,3733.665103,2448.038582,1730.020479,5.472600446,1
3276,1614459360.jpg,125.5254402,128.1580396,130.95451,3271.395564,2676.131504,2419.163587,1.317812965,1
3277,1614545760.jpg,132.8495164,131.743564,131.5421751,268.3166869,227.3096064,239.9703164,1.087179905,2
3278,1614718560.jpg,97.10020926,123.3681904,146.4770841,4313.844126,3003.114254,2384.717816,2.017719959,4
3279,1614804960.jpg,99.66583271,124.1782785,144.818254,4119.831949,2912.449513,2373.902839,1.921581256,4
3280,1614891360.jpg,100.9232251,124.7427424,144.6792542,4230.087823,2974.057028,2379.901956,1.861686973,4
3281,1614977760.jpg,105.0944762,122.794329,139.8402917,4274.530133,3022.953287,2428.148821,1.787048146,0
3282,1615064160.jpg,99.92711434,123.9341812,143.9231314,4376.722307,3139.384112,2559.021216,2.368215216,2
3283,1615150560.jpg,110.0573343,126.012679,140.0805385,5154.286598,3522.757246,2676.9682,1.992455667,0
3284,1615236960.jpg,109.5383859,131.1404002,146.7306517,3642.391216,2606.14374,2199.145887,1.610827443,4
3285,1615323360.jpg,117.6113855,126.156026,133.7433454,4431.711249,3081.994616,2462.446278,1.811671472,0
3286,1615409760.jpg,126.1469502,124.2520756,121.8977764,2412.43778,1977.646224,1840.802318,3.483694506,2
3287,1615496160.jpg,136.0765912,132.9417697,130.8138928,280.7672171,227.1400174,219.9207592,0.944258433,2
3288,1615582560.jpg,143.4489591,135.3944235,129.0948033,2611.924799,2120.248599,2013.743433,1.211824157,1
3289,1615668960.jpg,142.8620202,139.3129131,136.2091495,2176.400177,1789.781814,1713.841251,1.098542907,1
3290,1615755360.jpg,143.1541667,137.9214286,133.9479167,278.1817231,206.000309,203.8252976,0.972755456,1
3291,1615841760.jpg,139.0340348,133.1227252,130.8590348,293.6005413,226.2157103,230.7070331,0.934436229,1
3292,1615928160.jpg,138.5354167,134.5845238,131.2652778,135.0576432,114.0235787,127.5623348,0.846830047,2
3293,1616014560.jpg,138.0158606,134.337772,131.7852624,341.87362,264.8280394,255.3888154,0.93061756,1
3294,1616100960.jpg,144.2541946,139.7687779,139.8994327,614.6910182,536.4813981,568.2493155,1.233767361,2
3295,1616187360.jpg,114.4988917,128.7176781,142.4909846,4040.939092,2824.385506,2305.433539,1.530661737,4
3296,1616273760.jpg,110.0928843,128.2601028,143.9247954,4043.866603,2774.516302,2234.819349,1.6390656,4
3297,1616360160.jpg,114.8903452,127.1058229,138.2058462,4102.705415,2841.07915,2287.551254,1.545079985,4
3298,1616446560.jpg,136.7072428,132.6836744,128.4921968,2751.531134,2101.752341,1783.541531,3.981061663,2
3299,1616532960.jpg,127.8446064,127.4513029,126.9524685,325.5640372,216.3929054,204.2350292,1.616548859,2
3300,1616619360.jpg,117.3930873,128.8498194,139.8238901,3701.636303,2536.91971,2074.653907,2.797200521,2
3301,1616705760.jpg,138.8067522,133.4557602,127.8202443,406.0129204,347.5601569,328.5869014,1.004078311,1
3302,1616792160.jpg,141.9942832,137.4462798,134.9528646,224.8728685,164.449709,163.7856596,1.230247086,2
3303,1616878560.jpg,112.5223726,130.4449521,145.5539783,3459.933087,2416.295696,2017.446643,1.635036892,4
3304,1616964960.jpg,137.6699924,134.7210124,131.6596393,1566.049776,1228.18119,1056.18709,2.805954706,2
3305,1617396960.jpg,115.0725067,131.58115,147.2372636,3456.991022,2338.472031,1930.976113,1.531945995,4
3306,1617483360.jpg,112.88524,132.2048836,149.389302,3290.189955,2206.590438,1823.467832,1.620549665,4
3307,1617569760.jpg,123.7414063,133.5418938,141.2060214,2893.13789,2034.527881,1767.513529,1.622016834,0
3308,1617656160.jpg,121.4201924,126.7242242,129.6260494,2365.924276,1633.585083,1379.089125,1.312950304,0
3309,1617742560.jpg,128.9461697,133.991731,136.5690864,2550.89921,2052.269152,2105.890239,2.789186508,2
3310,1617828960.jpg,139.3425595,135.5123287,133.5169961,2377.833879,1771.670581,1673.248087,1.899891493,2
3311,1617915360.jpg,128.335722,127.0202536,124.2736181,1816.276595,1542.060673,1428.695849,2.446938554,2
3312,1618001760.jpg,123.1329497,133.0954946,142.7213208,3075.571002,2081.180563,1731.486634,2.497096664,2
3313,1618088160.jpg,129.7954931,129.6124326,128.0514509,323.2000939,306.402801,303.1154409,1.191229539,3
3314,1618174560.jpg,133.4629968,131.3221238,130.5137905,512.0833282,444.7727251,489.1946418,1.018935237,3
3315,1618260960.jpg,131.979772,133.1409691,134.1336255,3086.005487,2279.185595,2106.168149,5.002083333,2
3316,1618347360.jpg,125.0644741,132.1377178,138.8046286,3815.884522,2508.733219,2002.482866,5.06789822,2
3317,1618433760.jpg,106.5842192,132.6587728,154.6870993,2904.467284,1886.199328,1512.616809,1.587458922,4
3318,1618520160.jpg,119.8812035,126.4850136,130.7166326,2578.16314,1538.329382,1117.779678,4.758699932,2
3319,1618606560.jpg,119.6983848,135.517096,149.254441,2244.269462,1501.874677,1364.525502,3.257715619,2
3320,1618692960.jpg,130.5475175,127.5785939,124.7166721,3469.788291,2386.437651,1928.71741,3.793322173,1
3321,1618779360.jpg,133.9861049,128.4401073,123.3257014,2158.680773,1555.354334,1278.283376,4.838277375,2
3322,1618865760.jpg,141.1836201,136.8786939,132.8608081,2519.617645,1975.087298,1989.566674,4.166278367,2
3323,1618952160.jpg,133.3432555,135.9516927,136.4307183,188.4786399,147.4002039,152.7191723,0.906503441,3
3324,1619038560.jpg,126.6760688,126.2295643,124.2765912,455.3829259,416.4447713,339.6089349,1.597526042,3
3325,1619124960.jpg,124.0936849,134.5612987,145.6601718,2090.755752,1371.459059,1254.730204,3.575307695,2
3326,1619211360.jpg,140.1784668,134.2915636,127.7496288,1620.566176,1109.824963,891.9759016,2.893196615,1
3327,1619297760.jpg,134.2938531,134.0577482,133.8818592,392.5426876,268.3347085,283.3640499,1.127083333,3
3328,1619384160.jpg,120.0635161,134.1457954,148.2144306,2462.368981,1590.248865,1310.9347,1.693930587,0
3329,1619470560.jpg,107.0542767,133.5710434,155.112917,2412.818524,1529.150832,1225.51278,1.529110088,0
3330,1619556960.jpg,144.5230701,140.377498,136.4319801,1754.852239,1227.38289,1148.711004,1.078854322,1
3331,1619643360.jpg,150.0934911,146.1569762,142.8235561,290.6478241,146.4980542,145.0886879,1.277566964,1
3332,1619988960.jpg,133.4672867,133.6895213,132.7904018,174.2707909,133.6981668,140.4629836,1.161543589,1
3333,1620075360.jpg,149.2351911,145.9570313,141.9704342,601.3773062,453.8392933,412.917455,1.48468967,1
3334,1620161760.jpg,146.0518338,142.1269206,140.1771562,327.873341,245.4282938,251.7170563,1.124148996,1
3335,1620248160.jpg,104.8607267,131.5816701,154.6581473,2398.873541,1452.180929,1104.935408,1.985136099,2
3336,1620334560.jpg,138.6114018,135.3297976,131.9544209,1162.9642,732.6713551,591.6819162,2.087835596,1
3337,1620420960.jpg,132.0952706,131.0560841,128.7070483,273.5921543,249.3308312,231.4178871,1.035336837,3
3338,1620507360.jpg,130.3386153,129.6891113,127.6267439,1388.007023,1006.87506,903.7070619,2.910801091,1
3339,1620593760.jpg,139.9437531,135.7462333,133.0878007,411.2429796,365.6459695,382.9017807,0.96953435,1
3340,1620680160.jpg,133.4540799,128.0645601,122.3555408,2454.829797,1877.615055,1704.023849,2.434225415,2
3341,1620766560.jpg,133.9307408,132.4555044,132.3382417,2014.827237,1357.343973,1189.124096,3.396386719,2
3342,1620852960.jpg,119.2076962,129.3095277,139.0923301,3264.311283,1890.623136,1328.57782,6.133954148,2
3343,1620939360.jpg,121.1100942,125.7495497,127.9514571,1761.683317,1159.793817,973.0732001,6.415538194,2
3344,1621025760.jpg,128.5970757,137.1542473,144.7490025,2638.571068,1506.3688,1150.05446,3.400074405,2
3345,1621112160.jpg,134.841545,133.5370714,131.3039427,424.7029248,310.2729173,300.950297,1.634478857,2
3346,1621198560.jpg,140.4949475,136.4474152,131.5621388,842.6643594,538.9991771,452.5975773,1.871292938,2
3347,1621284960.jpg,134.1895066,132.2396802,129.4365552,143.9843509,114.5878186,121.2591382,1.240350632,1
3348,1621371360.jpg,137.7899259,136.1416302,131.8289605,255.1326902,158.7494993,140.2773241,1.195226469,3
3349,1621457760.jpg,137.0365878,131.9915008,124.8238266,1845.13176,1253.215117,1085.411375,2.72398546,2
3350,1621544160.jpg,136.803859,134.7477446,131.3520035,1381.833001,919.7766341,818.5626891,3.185982453,2
3351,1621630560.jpg,143.0609646,138.6821832,136.6237289,2213.669633,1367.894646,1125.664337,1.534268818,1
3352,1621716960.jpg,127.4552548,135.9269012,141.0141881,2233.923663,1341.377885,1127.142315,5.023737444,2
3353,1621803360.jpg,133.9244427,131.1701443,125.3816515,992.8358686,634.828782,485.2805636,3.445658172,2
3354,1621889760.jpg,131.1210038,136.970676,137.9288016,1793.767444,1173.735196,1103.887598,3.385115947,2
3355,1621976160.jpg,129.1862429,130.526616,128.0467649,1902.357298,1645.834147,1553.190588,2.485763889,2
3356,1622062560.jpg,136.9588999,135.2393128,132.0338743,976.6993842,676.5729493,617.3081469,1.262985181,2
3357,1622148960.jpg,141.7840038,138.1890555,133.6756541,1071.717883,760.9860299,734.5122725,1.316194661,1
3358,1622235360.jpg,139.8827342,135.1993017,130.7544604,359.8989619,329.6486771,343.4440033,0.953837271,1
3359,1622667360.jpg,138.8537249,137.7017408,134.3755379,516.1595792,414.8183501,401.9701196,1.177131386,1
3360,1622753760.jpg,131.981305,132.1675843,130.2632673,453.2171085,306.5543854,302.9168758,1.362944103,1
3361,1622840160.jpg,109.8429199,139.6792527,161.3521291,1416.943207,810.404364,668.10514,2.483520895,2
3362,1622926560.jpg,129.1467053,135.8642586,140.0693731,1866.637232,1073.71899,877.0992734,5.359884983,2
3363,1623012960.jpg,125.5476811,126.0590278,123.8278096,1878.043898,1356.420294,1199.841141,2.180845424,2
3364,1623099360.jpg,132.2455721,129.9990645,127.4374318,1856.631109,1294.990812,1170.339927,4.382520306,2
3365,1623185760.jpg,130.4307586,134.1811864,133.8312244,260.321765,191.6051195,155.4183518,1.030946181,1
3366,1623272160.jpg,127.8006611,125.5730585,121.2026104,2413.996908,1633.066272,1367.796894,5.024074591,2
3367,1623358560.jpg,133.9901584,134.6100369,130.3844378,688.4425603,464.2121261,319.2755761,1.430663287,2
3368,1623444960.jpg,125.3829404,128.2273693,129.7620396,1753.173634,968.9843531,734.0291434,3.836807881,2
3369,1623531360.jpg,132.3789931,141.5455264,146.8603795,1262.416246,792.9994263,787.5823972,2.568705047,2
3370,1623617760.jpg,116.8616312,137.4319661,152.3052657,1528.345485,897.6965154,734.7950631,2.561213418,2
3371,1623704160.jpg,111.7768407,134.4198715,152.536418,1496.569349,840.5112242,647.8278466,1.839839875,0
3372,1623790560.jpg,127.0689321,130.9440468,134.3375853,2012.920581,1178.318683,894.9273711,7.090802486,2
3373,1623876960.jpg,123.4035211,137.7323529,146.8733468,895.0088543,507.5417153,526.4397633,2.720773655,2
3374,1623963360.jpg,109.759978,136.5663985,157.1447118,2350.690094,1245.012067,874.8986107,1.92328559,0
3375,1624049760.jpg,136.8427727,140.3587736,144.7741668,1424.348983,886.7070423,900.7780583,1.655278863,1
3376,1624136160.jpg,118.135009,142.4347447,160.0348989,986.7689533,674.6721709,719.1195131,1.498392547,2
3377,1624222560.jpg,139.0892547,139.498939,137.6721796,1755.790346,999.9159773,841.5539805,1.840566096,2
3378,1624308960.jpg,132.5413404,133.1751248,131.5917868,175.3468618,168.4235546,185.2326466,1.156904142,2
3379,1624395360.jpg,139.4028003,136.8719238,135.0933454,1891.841766,1114.222421,861.4600816,6.496602958,2
3380,1624481760.jpg,111.4132549,132.0371241,147.4451443,1229.789739,698.0971577,592.367046,2.094207279,0
3381,1624568160.jpg,140.2651623,136.6691926,132.9668612,182.1361738,139.3759761,161.6874939,0.870221044,1
3382,1624654560.jpg,134.3542666,133.5498024,131.509227,277.6039525,243.2556546,257.6965434,1.012451172,1
3383,1624740960.jpg,139.303263,138.4714348,135.5094479,1601.041073,800.6855928,514.8539007,3.679733228,2
3384,1624827360.jpg,128.4434439,130.6260099,131.7683671,1660.917061,1055.160501,918.7953789,2.627463108,1
3385,1624913760.jpg,128.6447824,134.8108042,138.1931501,2527.174371,1473.378936,1114.588648,4.292614552,2
3386,1625259360.jpg,124.6968936,134.4414861,137.7041178,1409.78642,892.9536461,811.2166103,5.534819878,2
3387,1625345760.jpg,139.1989335,146.2140703,145.999893,768.7545351,614.9540499,757.9252139,1.055397445,4
3388,1625432160.jpg,137.8459085,143.6655335,145.369122,706.1652819,521.6691512,635.6035508,1.058425564,4
3389,1625518560.jpg,131.23678,141.5998558,143.1802827,660.7817677,475.6984629,596.6234397,1.272221447,0
3390,1625604960.jpg,136.5583783,139.6285327,142.2792147,850.3209239,642.0428792,743.2406434,1.986360677,2
3391,1625691360.jpg,120.3500574,139.4638718,150.706622,1458.975437,894.8237955,885.2107036,2.569938926,2
3392,1625777760.jpg,119.4970835,136.4336201,148.2141602,1077.070005,825.9293192,931.4572573,1.181397259,0
3393,1625864160.jpg,135.6116591,133.6725702,130.4480531,374.2590538,273.5672588,255.2427349,1.229809958,1
3394,1625950560.jpg,143.1821894,138.4359065,132.8082388,1873.49523,1481.610384,1399.011992,1.410480996,2
3395,1626036960.jpg,141.5186686,138.7967192,134.9691026,606.9054241,413.2263674,407.7876529,1.403870598,1
3396,1626123360.jpg,136.1131309,132.3517012,128.2774329,1776.096936,1220.445283,1099.336203,3.20633293,2
3397,1626209760.jpg,130.0719037,126.474769,122.9415853,1494.493849,1069.770969,915.1029935,3.102954489,2
3398,1626296160.jpg,138.284382,140.2027096,140.2731786,988.5677357,792.3900627,912.4519685,1.945613219,2
3399,1626382560.jpg,142.1917527,140.7835565,138.3960054,1273.655667,810.684303,798.8670621,1.650051928,2
3400,1626468960.jpg,139.2204094,138.7607027,135.458293,385.322384,366.031101,342.7083222,1.298372396,1
3401,1626555360.jpg,128.2311275,141.0984631,147.5737723,1229.154782,820.4297651,864.5600664,1.92727167,2
3402,1626641760.jpg,120.6985522,140.4060803,151.242506,1242.592353,867.1255231,873.1201009,1.860907273,2
3403,1626728160.jpg,145.3573327,146.3765462,141.9802386,935.2389203,819.9976219,914.6846394,1.302063957,2
3404,1626814560.jpg,144.4115955,143.9064941,137.6848571,701.4783857,594.1238126,690.3263639,1.042708333,4
3405,1626900960.jpg,136.2067298,132.4583775,126.5410575,1183.409294,782.1808259,689.2235747,1.327362351,2
3406,1626987360.jpg,143.1932935,143.2551649,140.3131107,2449.510771,2130.891259,2056.674709,1.423926556,2
3407,1627073760.jpg,135.4382766,143.6249194,145.3272724,971.9825121,810.6557679,977.9425967,1.394670759,2
3408,1627160160.jpg,134.2748613,143.3819886,146.7975074,1365.964934,1062.588949,1194.332487,1.787289962,2
3409,1627246560.jpg,136.2268911,134.8533924,131.5932904,1501.776898,1167.800498,1188.755801,2.880960131,2
3410,1627332960.jpg,130.5502829,142.4541085,148.4369187,1299.796587,934.8291595,989.9400591,2.147619823,2
3411,1627419360.jpg,135.1199428,144.7546542,145.5817212,1024.279639,776.470926,876.5974604,1.173235987,4
3412,1627505760.jpg,138.7034986,138.0463255,134.9021732,1063.920981,780.5694461,799.5091908,2.090270802,2
3413,1627937760.jpg,129.2034342,139.8365769,145.8017625,1918.214089,1242.708019,1166.429632,4.653944227,2
3414,1628024160.jpg,131.2089487,136.4938841,140.0607631,2237.195422,1466.932805,1352.819063,4.392240978,2
3415,1628110560.jpg,123.9185834,127.2138199,128.3759913,1620.112096,899.704767,668.3300661,4.896856399,2
3416,1628196960.jpg,122.2478345,124.1954722,122.3349702,1763.213558,1203.814939,1026.799973,3.926592727,2
3417,1628283360.jpg,143.4512269,143.5146081,140.1778816,1396.081489,1055.732567,1048.413483,1.172681827,1
3418,1628369760.jpg,128.4675122,128.5803788,124.0317902,905.7401291,632.5159444,495.382508,2.016605438,2
3419,1628456160.jpg,133.9075823,137.3379077,135.9368993,1428.224858,1174.337835,1283.653855,2.254551866,2
3420,1628542560.jpg,137.3987049,142.3463836,140.6474168,1156.438349,992.3765989,1114.92042,1.134768725,4
3421,1628628960.jpg,134.4966099,139.2151879,141.0613413,1358.507028,1063.832185,1226.814827,2.278847346,2
3422,1628715360.jpg,144.642992,141.0083705,135.5912102,1342.762871,920.213129,851.0738933,1.172858538,1
3423,1628801760.jpg,149.9997652,142.8371908,136.0557795,2160.312169,1392.329042,1122.431677,1.919964503,2
3424,1628888160.jpg,114.8568662,126.8718432,134.7348416,1971.312214,1403.631544,1256.308631,2.618779452,0
3425,1628974560.jpg,132.8778375,133.9463162,135.8566825,2797.223882,1790.442515,1472.671184,3.286060733,2
3426,1629060960.jpg,137.29734,135.1338728,131.5238901,725.0451501,582.4369872,514.2158913,1.251290458,1
3427,1629147360.jpg,133.5560314,137.8571421,138.5390292,1801.941215,1547.66282,1687.004959,3.039814298,2
3428,1629233760.jpg,140.4630511,138.3600578,135.1625605,2375.194493,1705.492798,1526.484234,2.653966704,2
3429,1629320160.jpg,132.1399685,131.7708442,129.0474919,544.0253485,370.2227403,324.6205744,1.894094897,2
3430,1629406560.jpg,154.6010448,160.6077427,164.2021802,2163.648312,1824.078249,1929.981225,1.508055866,0
3431,1629492960.jpg,124.2252705,126.2867428,123.5444716,930.2472761,720.2279821,631.9957436,1.344605655,2
3432,1629579360.jpg,136.492382,130.3675425,123.1567135,2455.52836,1777.754857,1493.148061,1.840007285,1
3433,1629665760.jpg,127.8402468,136.7667411,142.9091045,2044.592598,1538.801287,1558.340083,3.02851485,2
3434,1629752160.jpg,133.6357321,130.4852175,126.7477872,2043.96648,1506.524952,1434.152187,1.64218905,1
3435,1629838560.jpg,127.500858,134.9344378,138.9205931,2345.274286,1716.28723,1649.997573,3.263874938,2
3436,1629924960.jpg,147.3106717,142.4148972,137.5233724,2168.584314,1566.651964,1456.598223,1.280278863,1
3437,1630011360.jpg,131.4698661,133.3334922,132.3247869,2395.821581,1805.541059,1752.431884,2.440818762,2
3438,1630097760.jpg,129.0072591,136.3838914,138.1832675,2145.164117,1704.743125,1715.722337,2.604851811,2
3439,1630184160.jpg,126.8711914,133.3442344,138.0616893,2648.736908,1918.529174,1746.651635,2.040642051,2
3440,1533905760.jpg,,,,,,,,1
3441,1533992160.jpg,,,,,,,,4
3442,1534078560.jpg,,,,,,,,4
3443,1534164960.jpg,,,,,,,,4
3444,1534251360.jpg,,,,,,,,4
3445,1534337760.jpg,,,,,,,,1
3446,1534424160.jpg,,,,,,,,1
3447,1534510560.jpg,,,,,,,,3
3448,1534596960.jpg,,,,,,,,1
3449,1534683360.jpg,,,,,,,,4
3450,1534769760.jpg,,,,,,,,1
3451,1534856160.jpg,,,,,,,,1
3452,1534942560.jpg,,,,,,,,1
3453,1535028960.jpg,,,,,,,,4
3454,1535115360.jpg,,,,,,,,1
3455,1535201760.jpg,,,,,,,,3
3456,1535288160.jpg,,,,,,,,4
3457,1535374560.jpg,,,,,,,,4
3458,1535806560.jpg,,,,,,,,2
3459,1535892960.jpg,,,,,,,,0
3460,1535979360.jpg,,,,,,,,4
3461,1536065760.jpg,,,,,,,,4
3462,1536152160.jpg,,,,,,,,4
3463,1536238560.jpg,,,,,,,,1
3464,1536324960.jpg,,,,,,,,1
3465,1536411360.jpg,,,,,,,,3
3466,1536497760.jpg,,,,,,,,2
3467,1536584160.jpg,,,,,,,,1
3468,1536670560.jpg,,,,,,,,4
3469,1536756960.jpg,,,,,,,,1
3470,1536843360.jpg,,,,,,,,0
3471,1536929760.jpg,,,,,,,,4
3472,1537016160.jpg,,,,,,,,4
3473,1537102560.jpg,,,,,,,,0
3474,1537188960.jpg,,,,,,,,1
3475,1537275360.jpg,,,,,,,,4
3476,1537361760.jpg,,,,,,,,0
3477,1537448160.jpg,,,,,,,,0
3478,1537534560.jpg,,,,,,,,0
3479,1537620960.jpg,,,,,,,,1
3480,1537707360.jpg,,,,,,,,4
3481,1537793760.jpg,,,,,,,,1
3482,1537880160.jpg,,,,,,,,1
3483,1537966560.jpg,,,,,,,,1
3484,1538052960.jpg,,,,,,,,2
3485,1538398560.jpg,,,,,,,,0
3486,1538484960.jpg,,,,,,,,1
3487,1538571360.jpg,,,,,,,,2
3488,1538657760.jpg,,,,,,,,1
3489,1538744160.jpg,,,,,,,,1
3490,1538830560.jpg,,,,,,,,1
3491,1538916960.jpg,,,,,,,,2
3492,1539003360.jpg,,,,,,,,4
3493,1539089760.jpg,,,,,,,,2
3494,1539176160.jpg,,,,,,,,1
3495,1539262560.jpg,,,,,,,,1
3496,1539348960.jpg,,,,,,,,1
3497,1539435360.jpg,,,,,,,,2
3498,1539521760.jpg,,,,,,,,1
3499,1539608160.jpg,,,,,,,,3
3500,1539694560.jpg,,,,,,,,0
3501,1539780960.jpg,,,,,,,,4
3502,1539867360.jpg,,,,,,,,4
3503,1539953760.jpg,,,,,,,,1
3504,1540040160.jpg,,,,,,,,4
3505,1540126560.jpg,,,,,,,,4
3506,1540212960.jpg,,,,,,,,0
3507,1540299360.jpg,,,,,,,,4
3508,1540385760.jpg,,,,,,,,4
3509,1540472160.jpg,,,,,,,,1
3510,1540558560.jpg,,,,,,,,1
3511,1540644960.jpg,,,,,,,,1
